Projected_Year,Simulation,Claim_1,Claim_2,Claim_3,Claim_4,Claim_5,Claim_6,Claim_7,Claim_8,Claim_9,Claim_10,Claim_11,Claim_12,Claim_13,Claim_14,Claim_15,Claim_16,Claim_17,Claim_18,Claim_19,Claim_20,Claim_21,Claim_22,Claim_23,Claim_24,Claim_25,Claim_26,Claim_27,Claim_28,Claim_29,Claim_30,Claim_31,Claim_32,Claim_33,Claim_34,Claim_35,Claim_36,Claim_37,Claim_38,Claim_39,Claim_40,Claim_41,Claim_42,Claim_43,Claim_44,Claim_45,Claim_46,Claim_47,Claim_48,Claim_49,Claim_50,Claim_51,Claim_52,Claim_53,Claim_54,Claim_55,Claim_56,Claim_57,Claim_58,Claim_59,Claim_60,Claim_61,Claim_62,Claim_63,Claim_64,Claim_65,Claim_66,Claim_67,Claim_68,Claim_69,Claim_70,Claim_71,Claim_72,Claim_73,Claim_74,Claim_75,Claim_76,Claim_77,Claim_78,Claim_79,Claim_80,Claim_81,Claim_82,Claim_83
2026,9386,1704,850,24604,1076,9317,9738,11978,40965,219,130,435,10,1932,195,36683,11187,2506,50000,727,6144,8,50000,6,50000,1308,4678,3489,69,50000.0,753.0,543.0,114.0,2620.0,234.0,2817.0,1850.0,9569.0,50000.0,1223.0,686.0,1286.0,50000.0,277.0,90.0,50000.0,8609.0,49371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,9387,5286,1527,4033,50000,13146,3113,10420,5,1488,28896,13480,335,6078,140,982,292,50000,126,368,20726,10111,4070,50000,277,5166,436,909,275,247.0,467.0,3183.0,42.0,606.0,48.0,196.0,15.0,1518.0,80.0,35920.0,2214.0,508.0,53.0,15309.0,10506.0,284.0,152.0,8128.0,8532.0,5818.0,17233.0,996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,9388,35,1740,144,33880,371,14,520,85,19787,7985,401,1243,68,92,6047,18056,21,30137,276,4041,35,550,22592,1702,2309,112,1965,134,15540.0,24228.0,536.0,124.0,50000.0,1860.0,7412.0,11833.0,7825.0,147.0,125.0,2456.0,1324.0,178.0,663.0,856.0,4275.0,125.0,526.0,50000.0,19329.0,2755.0,5279.0,104.0,50000.0,50000.0,1888.0,21025.0,875.0,509.0,10227.0,178.0,454.0,15386.0,496.0,638.0,572.0,13666.0,18755.0,2642.0,,,,,,,,,,,,,,,
2026,9389,76,50,32675,2194,11939,1420,277,29955,18588,18941,446,1043,1787,10586,519,1313,543,23972,9196,50000,96,1465,50000,5139,884,23075,643,3,2971.0,5416.0,242.0,2285.0,1889.0,11660.0,2341.0,196.0,41300.0,50000.0,41.0,12468.0,3832.0,50000.0,275.0,421.0,1962.0,387.0,3851.0,11.0,50000.0,5035.0,11130.0,7940.0,37522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,9390,205,707,48451,40,371,2797,2299,4562,9205,23352,12561,1592,79,3742,160,1452,1717,2917,1886,1235,897,2384,50000,507,45798,50000,6436,26,10555.0,3307.0,498.0,4130.0,50000.0,308.0,417.0,50000.0,939.0,44317.0,583.0,739.0,3703.0,651.0,3209.0,12794.0,50000.0,9422.0,1329.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,9391,1327,205,1250,98,2472,50000,50000,50000,41033,2893,12073,1868,26,2262,494,1624,833,50000,423,50000,1587,50000,1740,2685,254,498,27568,2732,4887.0,5177.0,2543.0,50000.0,6163.0,7190.0,7019.0,2791.0,8383.0,2292.0,8697.0,1860.0,13500.0,5724.0,2644.0,3018.0,300.0,76.0,145.0,1338.0,285.0,50000.0,1768.0,542.0,50.0,798.0,20.0,6845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,9392,27051,984,5745,1950,14432,865,15149,50000,8175,184,130,14981,213,3659,6910,21408,6494,89,1680,323,695,590,2578,456,598,2,230,10029,1035.0,256.0,142.0,3317.0,23.0,50000.0,3917.0,7230.0,6664.0,314.0,9.0,23287.0,8092.0,9841.0,192.0,50000.0,14486.0,31292.0,11293.0,5928.0,4166.0,8460.0,33564.0,246.0,50000.0,147.0,50000.0,30499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,9393,4656,7825,2721,22737,50000,247,10705,50000,24015,302,13560,19,3250,368,546,6512,284,39,18171,1282,2,5942,758,50000,6760,2622,761,190,3508.0,16421.0,306.0,79.0,221.0,8831.0,1571.0,50000.0,1124.0,793.0,131.0,19.0,15341.0,21182.0,3089.0,480.0,7886.0,2171.0,42.0,1585.0,13409.0,5075.0,15165.0,17922.0,408.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,9394,14589,4823,50000,9841,28805,786,1363,347,28233,264,738,5992,63,158,44517,1670,143,71,57,27317,5055,1597,6311,164,50000,50000,4683,2085,50000.0,29.0,15738.0,8659.0,2064.0,219.0,11617.0,435.0,2088.0,558.0,2814.0,2132.0,18100.0,114.0,896.0,6115.0,14229.0,526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,9395,8348,776,50000,11539,533,4217,5058,334,711,555,527,50000,4498,23133,434,8,312,81,102,1903,5450,755,149,477,148,105,506,50000,773.0,4749.0,1793.0,10468.0,1576.0,350.0,2029.0,13481.0,24141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,9396,76,1054,70,2358,1836,13821,3348,3651,181,6010,30310,33500,7669,14785,6991,29309,50000,13201,598,3150,18268,9522,1725,138,1544,5395,550,13817,36856.0,594.0,1344.0,50000.0,547.0,139.0,441.0,5147.0,4645.0,34461.0,25659.0,813.0,34639.0,6269.0,10364.0,20.0,3970.0,3245.0,112.0,1614.0,1116.0,37442.0,407.0,37631.0,29648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,9397,19099,716,1323,280,28302,4096,8,22403,2142,11,713,3080,23864,16552,7377,5219,9003,50000,1,2538,12052,93,898,39,83,7229,15561,2672,95.0,6421.0,599.0,6949.0,50000.0,1788.0,12638.0,4270.0,34089.0,5748.0,50000.0,1842.0,11002.0,147.0,455.0,8164.0,50000.0,653.0,50000.0,15204.0,50000.0,1263.0,48.0,98.0,295.0,427.0,54.0,1782.0,615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,9398,23189,15242,50000,50000,37514,25807,429,63,1383,714,82,50000,92,30,6773,1287,231,906,2100,50000,842,1,1119,94,1655,384,656,1991,3289.0,938.0,50000.0,897.0,116.0,11464.0,5534.0,4120.0,18406.0,118.0,5008.0,2277.0,50000.0,16899.0,1073.0,2356.0,6545.0,29839.0,3632.0,1794.0,17635.0,559.0,105.0,191.0,22.0,167.0,14788.0,468.0,7471.0,2960.0,13244.0,,,,,,,,,,,,,,,,,,,,,,,,
2026,9399,826,25052,1201,394,433,5750,12867,11900,2908,23894,4062,1244,70,236,900,50000,2640,3899,525,50000,2886,580,2533,5189,705,1689,7232,50000,194.0,50000.0,380.0,286.0,10382.0,50000.0,7089.0,1024.0,4766.0,3156.0,5637.0,50000.0,50000.0,364.0,3938.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,9400,10940,4250,2893,7022,3692,7719,42,1664,432,1149,823,3053,182,338,50000,3251,50000,521,24,17800,66,1055,8632,3456,2449,155,1527,446,307.0,366.0,136.0,3216.0,2100.0,49061.0,59.0,863.0,517.0,1871.0,1909.0,18439.0,50000.0,489.0,7024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,9401,11294,151,70,73,203,1118,41654,2896,508,3,45712,392,50000,13561,3460,19742,10440,141,106,588,894,27,50000,10052,422,4363,1080,2452,16807.0,940.0,957.0,177.0,50000.0,5505.0,525.0,50000.0,1831.0,638.0,4559.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,9402,8155,50000,15011,6455,97,1427,3619,38,3713,50,59,7794,5,50000,202,614,1558,36,1302,1808,220,722,708,339,14422,113,584,4100,50000.0,55.0,37.0,1471.0,24179.0,3890.0,953.0,538.0,43711.0,875.0,5.0,10667.0,508.0,9019.0,21553.0,23.0,4099.0,1953.0,111.0,252.0,634.0,14133.0,9683.0,6492.0,8524.0,17170.0,13184.0,1360.0,347.0,329.0,1866.0,631.0,3120.0,,,,,,,,,,,,,,,,,,,,,,
2026,9403,12231,336,266,136,28342,38,28687,50000,16003,2334,5028,19615,1837,1874,11752,431,1228,50000,16,3814,754,21761,7197,971,263,14665,474,5657,933.0,5905.0,6967.0,27.0,22355.0,50000.0,102.0,1867.0,2928.0,1202.0,1518.0,1863.0,16134.0,4690.0,975.0,418.0,1456.0,130.0,5999.0,3217.0,90.0,1188.0,4.0,13735.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,9404,2059,2569,1747,8121,3600,678,1550,1856,517,807,10299,505,558,1590,924,395,104,10455,22286,623,288,3797,25785,86,50000,402,44846,428,10295.0,309.0,302.0,1030.0,978.0,50.0,995.0,451.0,3692.0,14.0,50000.0,212.0,816.0,2637.0,14146.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,9405,21,403,337,6,37701,50000,22234,2895,4839,13714,2107,50000,15712,6462,873,392,50,11744,3801,733,10251,248,9621,7848,50000,3004,18,4062,50000.0,112.0,25912.0,1053.0,985.0,50000.0,3620.0,158.0,14779.0,3310.0,2.0,217.0,19488.0,1042.0,54.0,343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,9406,47,50000,1861,11,929,4565,23416,26,1344,50000,39477,1328,21400,38172,6052,50000,117,1101,50000,272,6242,567,521,561,50000,147,13321,847,3125.0,1308.0,1955.0,487.0,885.0,41.0,4334.0,50000.0,5719.0,19921.0,106.0,40824.0,45329.0,4544.0,1897.0,7080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,9407,110,34,15904,28875,6073,1707,2159,1204,9175,359,1702,822,43623,50000,38054,131,5467,369,2419,24684,427,18089,523,3661,867,46965,239,3225,50000.0,3570.0,50000.0,2205.0,3566.0,5.0,39977.0,179.0,51.0,50000.0,11787.0,20.0,1570.0,235.0,165.0,8636.0,235.0,3999.0,2720.0,291.0,4177.0,42139.0,9584.0,373.0,7649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,9408,18397,37377,19393,22,1636,3261,63,137,210,4464,48939,6015,142,1312,2379,4897,44,2211,5266,318,140,5,183,2243,13756,50000,1467,50000,2548.0,845.0,1397.0,35028.0,2792.0,85.0,2348.0,798.0,4994.0,4403.0,6272.0,5489.0,23423.0,6038.0,48552.0,222.0,755.0,281.0,1197.0,439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,9409,4767,3613,5228,69,1091,213,6356,24948,50000,3477,9109,355,3073,305,2851,2434,50000,50000,801,2557,254,11037,4,8023,1796,178,3114,215,271.0,931.0,2009.0,50000.0,1559.0,14.0,1919.0,50000.0,600.0,34611.0,14.0,4.0,3024.0,270.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,9410,12641,173,327,488,19,50000,50000,344,13377,19182,3109,13,1174,858,49,29015,3363,16537,1738,60,96,138,32165,50000,39660,6375,50,767,3503.0,808.0,1274.0,12236.0,240.0,15124.0,3667.0,4540.0,730.0,317.0,3208.0,1867.0,742.0,1347.0,431.0,1270.0,17204.0,1711.0,3.0,1843.0,239.0,56.0,241.0,5337.0,4744.0,5089.0,2407.0,2467.0,4220.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,9411,263,15083,1064,160,75,4182,114,15254,1204,131,39,47612,36,1023,3086,541,4691,222,49564,50000,677,15,8477,1379,2627,50000,10174,50000,619.0,417.0,4234.0,264.0,1501.0,530.0,2317.0,34.0,13732.0,5780.0,202.0,47.0,1103.0,50000.0,368.0,34539.0,6.0,2281.0,585.0,4641.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,9412,6427,4183,180,2713,410,50000,705,592,48178,27,27,196,50000,345,1,1959,420,51,8413,566,1238,69,42,1276,24196,5349,15802,393,329.0,1368.0,1633.0,43.0,14320.0,27.0,643.0,1582.0,1507.0,11131.0,29847.0,5459.0,7654.0,2165.0,9306.0,4252.0,14194.0,5149.0,70.0,11171.0,3066.0,50000.0,720.0,414.0,152.0,12350.0,1767.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,9413,2943,50000,34,287,12859,544,110,6196,319,123,73,50000,259,207,834,1000,1742,8708,1497,4912,5211,122,980,39,7131,50000,5533,243,655.0,50000.0,18102.0,21.0,21398.0,31.0,2322.0,619.0,7552.0,6856.0,4338.0,721.0,547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,9414,1710,1014,251,3347,80,846,581,28565,748,81,50,286,22854,1692,24,2934,119,50000,8,8570,1247,6094,1154,2953,68,565,50000,1586,11682.0,24078.0,34.0,440.0,1998.0,119.0,1034.0,1124.0,1427.0,638.0,380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,9415,5477,573,12494,50000,227,2506,9832,718,1147,156,302,1159,347,988,50000,127,92,4558,6077,83,17407,50000,50000,14198,50000,10126,93,4958,11380.0,21937.0,151.0,20030.0,3215.0,50000.0,334.0,285.0,331.0,12881.0,50000.0,32813.0,1170.0,1475.0,6900.0,31.0,43422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,9416,50000,14,3516,897,323,1172,2449,28,37051,884,5971,1164,191,343,28615,9264,914,262,8673,17284,554,2317,37782,2512,15,311,3046,23276,2631.0,79.0,29363.0,2798.0,1112.0,19253.0,1530.0,32990.0,477.0,327.0,1417.0,50000.0,1253.0,3461.0,17806.0,23887.0,17379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,9417,28,3634,17652,6997,1494,801,1158,598,182,50000,5860,82,50000,361,24334,40357,200,1008,418,5050,371,5272,8914,2404,1705,59,2842,22956,16.0,10884.0,4370.0,3892.0,409.0,117.0,32882.0,130.0,18414.0,469.0,780.0,1261.0,7.0,50000.0,712.0,11307.0,286.0,480.0,50.0,19.0,605.0,3505.0,3134.0,5102.0,2135.0,815.0,2116.0,1659.0,605.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,9418,1996,12058,1650,240,3838,447,9,575,15950,163,502,284,521,119,167,1299,335,182,2627,1053,4617,1116,3369,8589,23,58,24243,1883,13349.0,50000.0,158.0,1187.0,2494.0,1258.0,50000.0,13012.0,327.0,6171.0,137.0,1290.0,461.0,385.0,51.0,256.0,1978.0,2392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,9419,18911,9593,279,50000,220,276,2574,3257,32484,258,974,24781,50000,432,548,324,42,9667,1908,3221,84,322,2165,3459,3852,1549,50000,3579,739.0,488.0,75.0,50000.0,50000.0,4006.0,50000.0,2850.0,4111.0,467.0,155.0,230.0,9260.0,469.0,9077.0,32244.0,50000.0,261.0,5409.0,881.0,3478.0,48390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,9420,173,4686,54,50000,633,210,1878,1432,445,1683,258,19094,212,743,20,60,101,1687,111,1032,37,5949,14758,6244,84,50000,19,18,246.0,345.0,493.0,16672.0,61.0,897.0,320.0,83.0,621.0,5511.0,9710.0,442.0,60.0,1172.0,856.0,190.0,784.0,283.0,465.0,1935.0,2111.0,27.0,733.0,607.0,708.0,77.0,50000.0,254.0,458.0,352.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026,9421,2018,2284,1363,8493,6045,4089,2345,3307,1550,1192,18691,2945,3960,50000,14705,99,11208,108,11090,5545,36,6499,1869,2729,4024,213,94,1534,21704.0,118.0,543.0,223.0,6433.0,125.0,868.0,239.0,595.0,19025.0,50000.0,5.0,750.0,1593.0,351.0,2536.0,309.0,50000.0,2421.0,50000.0,6893.0,19548.0,26516.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,9422,4929,5306,16005,25,525,8,9909,167,5838,647,56,8292,48700,21579,21587,24883,28468,7443,5820,3950,50000,2196,84,1020,16,2150,4,298,1362.0,396.0,50000.0,2671.0,286.0,356.0,246.0,16793.0,76.0,1047.0,2313.0,5782.0,178.0,15843.0,31.0,4827.0,50000.0,5264.0,50000.0,4942.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,9423,5381,8681,1728,185,369,9073,6595,50000,1835,97,2280,50000,6203,4,193,1098,350,114,493,39376,222,5,1307,25652,119,4150,463,1612,47.0,2681.0,50000.0,878.0,85.0,34555.0,40245.0,14034.0,74.0,50000.0,29719.0,726.0,37201.0,1113.0,4893.0,308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,9424,50000,50000,1850,235,26251,497,2156,1152,6446,912,8536,619,2800,66,9891,35,50000,2198,5270,2605,1157,7439,5221,3249,238,13991,1157,63,45.0,2337.0,50000.0,2733.0,266.0,382.0,1170.0,11187.0,2052.0,50000.0,2686.0,804.0,15392.0,107.0,50000.0,3839.0,753.0,621.0,123.0,996.0,8733.0,9754.0,17275.0,11118.0,11.0,560.0,1711.0,66.0,3934.0,468.0,33659.0,1892.0,970.0,50000.0,10322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,9425,3501,4870,50000,3319,50000,1112,1323,4431,872,701,1740,9998,4606,829,13,6608,22568,1740,4227,14293,724,193,123,1492,916,7635,805,4285,50000.0,55.0,169.0,49.0,189.0,1480.0,109.0,1601.0,743.0,13357.0,1015.0,50000.0,73.0,24.0,4564.0,10192.0,28.0,524.0,12926.0,50000.0,256.0,4350.0,115.0,573.0,206.0,2466.0,1007.0,50000.0,1687.0,1823.0,245.0,,,,,,,,,,,,,,,,,,,,,,,,
2026,9426,1069,2265,25449,6,11368,311,4658,272,67,903,4796,2093,185,122,874,149,617,19357,23999,1140,27,97,1373,5266,2825,29247,35783,92,3.0,2230.0,21120.0,11435.0,4241.0,253.0,103.0,4339.0,420.0,25831.0,8210.0,2333.0,156.0,12262.0,671.0,2265.0,345.0,4597.0,32082.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,9427,66,1409,121,11046,50000,691,51,103,5125,210,42538,50000,30053,165,12304,146,2825,1886,48829,90,3290,2028,274,2160,50000,1890,2631,698,9087.0,18841.0,956.0,1493.0,16.0,2922.0,50000.0,3878.0,4704.0,1274.0,6.0,100.0,995.0,946.0,27251.0,233.0,2774.0,3085.0,50000.0,50000.0,6968.0,8924.0,9162.0,326.0,98.0,2369.0,59.0,143.0,9302.0,2277.0,1103.0,10079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,9428,4697,2482,3306,148,14924,43,5810,50000,20329,1317,894,1732,18,2649,2725,7540,50000,6996,19781,5775,542,3219,225,15471,3101,4456,50000,50000,309.0,264.0,14426.0,8369.0,916.0,5673.0,210.0,47.0,169.0,50000.0,242.0,50000.0,10437.0,591.0,85.0,50000.0,15.0,396.0,741.0,24.0,16849.0,831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,9429,1372,9208,850,35875,35552,1151,622,37,626,3915,1745,262,50000,279,129,213,934,4901,2676,666,50000,485,229,112,734,1353,621,1493,644.0,1387.0,1760.0,6554.0,238.0,371.0,33358.0,2587.0,139.0,50000.0,6235.0,5971.0,50000.0,732.0,14.0,762.0,340.0,5026.0,26464.0,2152.0,87.0,24795.0,50000.0,4827.0,50000.0,7345.0,13777.0,325.0,48070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,9430,49849,2502,4789,10380,4030,50000,287,11369,177,25821,185,1257,10840,7991,841,0,50000,960,612,49577,2765,18134,83,50000,50000,393,50000,2496,47.0,6185.0,41.0,133.0,3671.0,50000.0,41188.0,43397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,9431,15044,992,647,22093,108,1070,303,31697,6120,94,125,774,46406,2605,21050,27415,1764,50000,10525,1511,33556,3813,8467,11,345,5872,1396,21935,1945.0,2675.0,2535.0,1182.0,264.0,4996.0,4.0,1060.0,50000.0,48.0,160.0,591.0,50000.0,100.0,122.0,92.0,835.0,84.0,23.0,869.0,1793.0,505.0,2130.0,1030.0,241.0,604.0,1114.0,2921.0,38.0,104.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026,9432,1329,16992,5638,28310,14852,222,804,91,50000,941,110,12047,39,646,458,50000,855,17016,1501,77,23936,46068,27129,348,336,50000,170,50000,435.0,43.0,1271.0,30383.0,195.0,575.0,4659.0,50000.0,3265.0,10473.0,8433.0,459.0,25753.0,7933.0,3214.0,323.0,150.0,15138.0,1025.0,83.0,354.0,1061.0,181.0,38.0,16409.0,339.0,17893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,9433,2335,5277,11610,238,45452,1649,510,6336,16396,50000,50000,4197,542,3373,599,8,8680,5506,50000,1370,4122,5983,1421,147,19,561,822,50000,3162.0,1348.0,412.0,50000.0,50000.0,509.0,2703.0,1123.0,3164.0,1143.0,12655.0,2589.0,3146.0,3059.0,22345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,9434,7589,38769,33314,2372,3809,268,2009,23510,972,116,17517,225,2640,1877,223,598,40,2662,819,48519,7676,9665,10954,50000,250,33313,17348,125,50000.0,1273.0,15821.0,3.0,1210.0,31737.0,50000.0,1602.0,706.0,5687.0,728.0,1662.0,2573.0,20966.0,100.0,1464.0,1885.0,44.0,50000.0,316.0,2254.0,42790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,9435,3348,40,733,3295,678,5,52,216,658,50000,1238,9176,12,50000,21187,50000,99,2999,11149,2535,9882,297,2219,631,7103,50000,2180,3863,845.0,1595.0,5276.0,755.0,6228.0,9478.0,986.0,50000.0,230.0,5650.0,3898.0,1382.0,15.0,782.0,26.0,60.0,1422.0,450.0,917.0,8471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,9436,549,15,615,5291,2127,109,970,364,21684,81,50000,483,2,50000,291,1699,16260,2200,22603,3474,1478,283,1817,428,1206,50000,785,11191,16827.0,45.0,119.0,30620.0,1401.0,49.0,74.0,20022.0,312.0,84.0,390.0,12771.0,1887.0,79.0,7368.0,50000.0,50000.0,925.0,1744.0,1157.0,3.0,50000.0,241.0,131.0,531.0,2497.0,193.0,64.0,50000.0,256.0,1197.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,
2026,9437,921,5695,5061,257,12234,1504,3121,8667,359,32,32816,19,50000,15706,50000,4,2670,61,50000,270,158,620,6384,50000,95,790,1803,8607,359.0,8871.0,50000.0,7416.0,2158.0,50000.0,37546.0,50000.0,21736.0,266.0,15094.0,9582.0,39118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,9438,4024,64,1478,3441,1720,50000,407,46,754,6442,2033,453,8,50000,2906,15122,4,921,128,11603,652,2892,17,4881,23562,330,2058,215,111.0,2234.0,220.0,682.0,35256.0,78.0,19802.0,4598.0,9756.0,503.0,1520.0,1507.0,50000.0,86.0,19506.0,25343.0,2664.0,50.0,3923.0,50000.0,33318.0,985.0,6138.0,1734.0,1761.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,9439,266,6,75,447,1100,5341,4740,313,1237,5265,1177,8,33,25,5031,3448,823,9241,1515,50000,90,3025,20415,1070,149,2059,50000,121,25.0,44.0,357.0,33171.0,29667.0,1608.0,240.0,50000.0,1073.0,4944.0,2234.0,3390.0,60.0,20030.0,13587.0,963.0,52.0,1942.0,250.0,131.0,7772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,9440,21,61,50000,24518,28933,1052,2850,14360,14800,8265,2439,374,27990,18,199,256,50000,11784,218,7248,21,3047,938,3575,7679,128,348,50000,366.0,459.0,423.0,780.0,28.0,50000.0,50000.0,3409.0,138.0,4391.0,1092.0,152.0,6392.0,40.0,17214.0,2526.0,6397.0,13953.0,7624.0,20665.0,733.0,1403.0,9432.0,8969.0,90.0,50000.0,1133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,9441,2499,708,5047,610,2929,2079,166,1048,17908,2862,583,15193,3888,647,19,433,50000,3343,8286,3097,7962,17249,5383,71,266,3,58,1737,113.0,503.0,1258.0,97.0,5963.0,5132.0,2.0,6.0,79.0,757.0,4091.0,15075.0,1549.0,1834.0,3549.0,50000.0,207.0,1768.0,2367.0,6356.0,10125.0,1993.0,577.0,3149.0,44656.0,1081.0,18390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
